288,143,35,42
291,141,35,42
293,141,35,42
295,140,35,42
297,139,35,42
298,138,35,42
298,137,35,42
299,137,35,42
299,137,35,42
299,138,35,42
300,139,36,43
300,139,36,43
299,140,36,43
298,140,36,43
297,139,36,43
297,139,36,43
298,140,36,43
298,140,36,43
297,140,36,43
297,141,36,43
297,142,36,43
297,143,36,43
296,144,36,43
295,144,37,44
294,144,36,43
292,145,37,44
292,145,37,44
292,145,37,44
292,146,37,44
291,146,37,44
290,146,37,44
290,147,37,44
291,147,37,44
291,147,37,44
291,146,37,44
291,145,37,44
292,145,37,44
292,145,37,44
293,145,37,44
293,145,37,44
293,145,37,44
293,145,37,44
293,145,37,44
293,145,37,44
293,145,37,44
293,144,37,44
292,145,37,44
291,146,37,44
290,146,37,44
289,147,37,44
289,148,37,44
289,148,37,44
289,148,37,44
289,148,37,44
289,149,37,44
289,149,36,43
289,150,36,43
288,151,36,43
288,152,36,43
288,152,36,43
288,152,36,43
288,152,36,43
288,151,36,43
288,151,36,43
289,150,36,43
290,150,36,43
291,150,36,43
292,150,36,43
293,150,36,43
294,151,36,43
295,152,36,43
296,153,36,43
298,154,36,43
301,155,36,43
304,157,36,43
307,160,36,43
310,165,36,43
312,171,36,43
313,177,36,43
314,183,36,43
315,189,36,43
316,193,36,43
314,197,36,43
312,200,36,43
309,202,36,43
304,202,36,43
299,200,36,43
295,196,35,42
291,189,35,41
287,180,34,40
283,169,34,40
281,157,34,40
280,147,34,40
280,139,34,41
281,133,34,41
283,128,34,41
284,125,34,42
286,124,34,42
289,126,34,42
292,130,34,42
294,137,34,42
297,146,34,41
300,157,34,41
302,169,34,41
304,181,34,41
304,189,34,41
303,193,34,41
300,194,34,41
295,191,34,40
288,185,34,41
280,176,35,42
272,166,36,43
262,158,38,46
252,154,39,47
245,153,40,48
247,153,29,35
244,155,29,35
242,157,29,35
241,160,30,36
242,165,31,37
245,168,32,38
247,168,34,40
251,165,35,41
255,160,36,42
264,152,35,41
276,144,35,40
286,139,36,42
296,137,36,42
303,136,36,42
309,135,37,43
315,136,38,44
321,138,39,45
324,142,41,47
326,149,42,49
328,159,43,50
328,168,44,51
327,175,44,51
325,180,44,51
323,181,44,51
319,179,44,51
315,174,44,52
310,167,44,52
305,158,44,51
300,148,44,51
295,139,44,51
290,133,44,52
286,129,44,52
282,128,44,52
279,129,44,52
276,132,44,52
273,137,43,51
271,144,43,51
270,152,42,50
271,159,40,48
269,162,40,48
267,162,40,48
266,161,39,47
265,159,39,46
263,156,39,45
261,153,37,44
258,149,37,44
257,146,37,44
257,145,37,44
259,145,37,44
262,148,37,44
263,152,37,44
264,157,37,44
265,163,37,44
266,170,37,44
267,177,37,44
268,182,36,43
269,184,36,43
269,182,36,43
268,176,36,43
268,169,37,44
269,163,37,44
271,159,37,44
274,156,37,44
279,155,37,44
285,155,37,44
293,156,37,44
300,159,37,44
307,162,37,44
313,165,37,43
316,166,37,43
317,165,37,43
315,164,38,44
311,164,39,45
306,165,39,46
301,168,39,46
298,173,39,46
296,180,39,46
294,189,39,46
290,195,39,46
284,199,40,48
276,200,41,49
269,195,42,50
265,187,42,50
264,178,42,49
267,170,41,48
272,165,40,47
278,162,40,47
287,163,38,45
299,164,35,42
306,169,37,45
314,175,38,45
319,182,38,46
320,187,39,47
316,190,42,50
312,192,42,50
305,189,44,52
297,185,44,52
289,179,43,51
279,175,44,52
271,172,44,51
265,171,44,51
265,176,39,46
264,178,39,46
266,180,38,45
268,181,37,44
270,179,36,43
278,176,31,38
285,170,32,39
291,166,32,39
295,168,31,38
298,171,30,37
298,173,30,37
297,176,31,38
296,178,32,39
295,178,33,40
292,176,34,41
284,170,36,44
279,161,37,46
273,154,37,46
267,148,37,46
262,144,38,46
258,143,38,46
256,145,36,43
252,148,35,42
249,151,35,42
246,154,35,43
244,160,35,43
244,165,35,42
245,166,35,42
248,165,35,42
251,161,34,41
255,155,34,41
261,152,32,39
267,148,32,39
273,146,32,39
280,145,31,38
286,145,30,37
292,145,29,36
296,145,28,35
297,147,28,35
295,149,28,35
290,149,28,35
285,147,27,34
278,142,27,34
272,135,28,35
266,129,29,36
258,125,29,36
248,122,29,36
235,126,29,36
217,135,29,36
199,144,29,36
183,154,31,39
171,169,32,40
165,179,36,44
167,186,37,45
169,193,37,45
170,196,37,45
171,192,37,45
173,186,37,45
175,181,37,45
179,174,36,44
186,169,35,43
192,168,35,43
197,169,36,44
203,173,37,45
207,179,38,46
209,184,38,47
209,189,39,48
211,194,40,48
217,199,40,47
218,205,40,47
213,210,39,46
209,213,38,45
206,210,38,45
207,205,38,44
207,199,39,45
205,196,41,47
207,198,39,46
209,199,40,47
209,202,40,47
207,206,40,47
206,211,40,47
206,214,40,47
205,214,40,47
204,210,40,47
203,203,40,47
204,196,40,47
205,190,40,47
205,186,40,47
204,185,40,47
203,185,40,47
203,186,40,47
203,188,40,46
203,192,39,45
203,197,38,44
203,201,37,43
203,200,37,43
205,197,37,43
206,192,38,44
206,189,38,44
206,188,38,44
206,188,38,44
206,190,38,44
205,193,38,44
206,197,38,44
207,202,38,44
207,209,38,43
205,215,37,42
203,218,36,41
204,216,36,41
205,211,36,41
203,204,37,42
200,196,38,43
198,189,38,43
194,184,37,43
187,181,37,43
182,179,38,44
181,178,38,44
180,179,38,44
177,183,36,43
172,190,36,43
172,197,35,42
174,203,35,42
175,207,35,42
176,208,35,42
178,204,35,42
180,201,36,43
180,200,36,43
182,200,36,43
187,201,36,43
193,204,36,43
197,209,37,44
203,214,38,45
213,218,36,43
225,222,34,41
234,224,35,42
244,220,35,42
255,210,35,42
262,198,36,43
269,189,36,43
280,185,35,42
289,181,35,42
297,179,35,42
301,181,35,42
301,185,35,42
299,192,35,42
295,200,36,43
291,211,35,42
282,219,35,41
271,223,34,40
257,225,34,40
241,226,35,41
223,227,36,42
209,231,36,43
200,233,36,44
195,235,36,44
189,236,35,43
180,238,34,41
168,234,33,40
162,224,33,40
160,212,34,41
165,199,34,41
175,190,33,40
186,187,33,40
195,190,33,40
206,195,32,39
218,203,32,39
231,215,31,38
244,227,31,38
258,238,32,39
271,245,33,40
283,248,34,41
294,247,35,42
308,243,34,41
323,238,34,41
338,232,34,40
353,229,34,40
365,227,34,40
374,226,34,40
378,226,34,40
377,227,34,40
373,230,33,39
364,233,31,37
349,239,30,36
331,248,29,35
311,254,29,35
292,257,29,35
273,255,30,36
256,248,31,37
241,240,31,37
226,235,31,37
213,229,32,38
205,223,32,39
201,217,32,39
200,213,32,40
202,212,32,40
205,212,32,40
211,212,32,40
217,214,32,40
225,215,32,40
239,214,34,40
254,209,34,40
264,202,35,42
272,196,35,42
281,191,35,42
291,186,36,43
297,184,35,42
303,185,36,43
310,188,37,44
317,194,38,45
324,202,38,45
330,212,39,46
337,222,39,46
342,228,39,47
346,230,40,48
349,228,40,48
354,222,40,49
356,214,41,50
354,208,41,50
351,203,42,51
349,201,42,51
342,199,42,51
335,199,42,52
327,203,42,50
316,209,41,49
305,217,41,49
295,228,41,49
283,234,41,49
270,234,42,50
257,228,44,52
244,221,46,54
233,215,47,55
223,209,47,55
211,204,48,56
202,201,48,56
193,199,48,56
186,197,48,56
182,197,48,56
180,196,48,56
183,193,47,55
188,186,47,55
196,176,47,56
209,166,47,56
225,160,47,56
240,158,47,56
260,162,42,50
272,166,43,51
281,172,42,50
287,177,42,50
292,184,42,50
294,190,42,50
293,193,43,51
292,191,44,52
290,187,42,50
285,178,43,51
281,167,43,51
285,160,41,49
278,156,41,49
273,156,41,48
270,160,41,48
270,164,39,46
271,169,38,46
277,176,36,43
283,185,36,42
286,196,36,42
288,204,36,42
288,207,36,42
289,205,36,42
291,197,36,42
295,185,36,43
296,172,36,44
297,163,35,43
295,154,35,43
293,146,36,43
294,138,37,44
293,133,37,44
288,133,37,45
282,133,37,45
275,134,38,46
268,137,38,45
261,140,39,46
257,143,40,47
253,146,40,47
247,151,40,47
241,158,40,47
233,165,41,48
227,173,40,48
223,181,36,44
221,188,36,44
220,193,36,43
221,194,34,41
222,188,35,42
227,180,35,42
235,167,36,43
241,152,37,44
245,142,34,41
243,132,34,41
242,123,34,41
241,117,37,45
241,115,37,45
240,118,36,44
237,124,35,43
233,132,35,42
233,142,34,41
234,152,34,41
236,164,34,41
238,175,34,42
239,181,35,43
239,184,35,43
236,184,35,43
230,182,35,43
223,175,35,42
218,167,37,44
213,164,37,43
206,164,36,42
201,165,36,42
199,167,36,42
199,170,35,41
197,175,35,41
196,181,35,41
196,186,35,42
197,189,35,42
198,188,34,41
199,183,34,41
203,175,33,39
209,166,33,40
214,159,34,41
217,156,35,42
220,156,35,42
223,157,35,42
229,160,35,42
230,166,35,41
230,172,36,42
231,178,36,42
232,186,36,42
